dateRep,day,month,year,cases,deaths,countriesAndTerritories
22-04-2021,22,4,2021,803,2,Denmark
21-04-2021,21,4,2021,691,4,Denmark
20-04-2021,20,4,2021,741,4,Denmark
19-04-2021,19,4,2021,902,3,Denmark
18-04-2021,18,4,2021,724,0,Denmark
17-04-2021,17,4,2021,677,3,Denmark
16-04-2021,16,4,2021,798,2,Denmark
15-04-2021,15,4,2021,663,1,Denmark
14-04-2021,14,4,2021,563,3,Denmark
13-04-2021,13,4,2021,514,2,Denmark
12/4/2021,12,4,2021,691,2,Denmark
11/4/2021,11,4,2021,755,3,Denmark
10/4/2021,10,4,2021,698,0,Denmark
9/4/2021,9,4,2021,717,1,Denmark
8/4/2021,8,4,2021,614,3,Denmark
7/4/2021,7,4,2021,520,2,Denmark
6/4/2021,6,4,2021,479,1,Denmark
5/4/2021,5,4,2021,600,1,Denmark
4/4/2021,4,4,2021,745,4,Denmark
3/4/2021,3,4,2021,708,1,Denmark
2/4/2021,2,4,2021,662,4,Denmark
1/4/2021,1,4,2021,701,2,Denmark
31-03-2021,31,3,2021,1210,2,Denmark
30-03-2021,30,3,2021,679,1,Denmark
29-03-2021,29,3,2021,964,1,Denmark
28-03-2021,28,3,2021,416,2,Denmark
27-03-2021,27,3,2021,789,2,Denmark
26-03-2021,26,3,2021,814,5,Denmark
25-03-2021,25,3,2021,-2001,1,Denmark
24-03-2021,24,3,2021,754,1,Denmark
23-03-2021,23,3,2021,772,2,Denmark
22-03-2021,22,3,2021,657,1,Denmark
21-03-2021,21,3,2021,590,2,Denmark
20-03-2021,20,3,2021,843,0,Denmark
19-03-2021,19,3,2021,786,1,Denmark
18-03-2021,18,3,2021,787,1,Denmark
17-03-2021,17,3,2021,771,2,Denmark
16-03-2021,16,3,2021,612,2,Denmark
15-03-2021,15,3,2021,541,1,Denmark
14-03-2021,14,3,2021,613,3,Denmark
13-03-2021,13,3,2021,645,3,Denmark
12/3/2021,12,3,2021,862,2,Denmark
11/3/2021,11,3,2021,2007,1,Denmark
10/3/2021,10,3,2021,527,0,Denmark
9/3/2021,9,3,2021,425,2,Denmark
8/3/2021,8,3,2021,513,2,Denmark
7/3/2021,7,3,2021,394,0,Denmark
6/3/2021,6,3,2021,614,3,Denmark
5/3/2021,5,3,2021,520,4,Denmark
4/3/2021,4,3,2021,574,3,Denmark
3/3/2021,3,3,2021,532,2,Denmark
2/3/2021,2,3,2021,497,4,Denmark
31-05-2021,31,5,2021,58,1,Estonia
30-05-2021,30,5,2021,62,1,Estonia
29-05-2021,29,5,2021,127,3,Estonia
28-05-2021,28,5,2021,139,3,Estonia
27-05-2021,27,5,2021,144,2,Estonia
26-05-2021,26,5,2021,185,1,Estonia
25-05-2021,25,5,2021,160,0,Estonia
24-05-2021,24,5,2021,77,1,Estonia
23-05-2021,23,5,2021,103,0,Estonia
22-05-2021,22,5,2021,180,5,Estonia
21-05-2021,21,5,2021,225,3,Estonia
20-05-2021,20,5,2021,327,0,Estonia
19-05-2021,19,5,2021,257,3,Estonia
18-05-2021,18,5,2021,294,7,Estonia
17-05-2021,17,5,2021,153,0,Estonia
16-05-2021,16,5,2021,131,2,Estonia
15-05-2021,15,5,2021,280,3,Estonia
14-05-2021,14,5,2021,278,5,Estonia
13-05-2021,13,5,2021,300,2,Estonia
12/5/2021,12,5,2021,368,4,Estonia
11/5/2021,11,5,2021,359,2,Estonia
10/5/2021,10,5,2021,211,3,Estonia
9/5/2021,9,5,2021,225,6,Estonia
8/5/2021,8,5,2021,372,2,Estonia
7/5/2021,7,5,2021,382,6,Estonia
6/5/2021,6,5,2021,366,4,Estonia
5/5/2021,5,5,2021,437,6,Estonia
4/5/2021,4,5,2021,401,5,Estonia
3/5/2021,3,5,2021,258,4,Estonia
2/5/2021,2,5,2021,235,2,Estonia
1/5/2021,1,5,2021,431,8,Estonia
30-04-2021,30,4,2021,362,10,Estonia
29-04-2021,29,4,2021,425,0,Estonia
28-04-2021,28,4,2021,396,0,Estonia
27-04-2021,27,4,2021,458,5,Estonia
26-04-2021,26,4,2021,163,0,Estonia
25-04-2021,25,4,2021,215,6,Estonia
24-04-2021,24,4,2021,390,11,Estonia
23-04-2021,23,4,2021,392,6,Estonia
22-04-2021,22,4,2021,429,11,Estonia
21-04-2021,21,4,2021,472,5,Estonia
20-04-2021,20,4,2021,535,4,Estonia
19-04-2021,19,4,2021,228,8,Estonia
18-04-2021,18,4,2021,543,10,Estonia
17-04-2021,17,4,2021,333,18,Estonia
16-04-2021,16,4,2021,478,7,Estonia
15-04-2021,15,4,2021,571,8,Estonia
14-04-2021,14,4,2021,549,12,Estonia
13-04-2021,13,4,2021,637,0,Estonia
12/4/2021,12,4,2021,269,17,Estonia
11/4/2021,11,4,2021,438,0,Estonia
10/4/2021,10,4,2021,638,14,Estonia
9/4/2021,9,4,2021,677,16,Estonia
8/4/2021,8,4,2021,757,14,Estonia
7/4/2021,7,4,2021,984,12,Estonia
6/4/2021,6,4,2021,899,14,Estonia
5/4/2021,5,4,2021,382,9,Estonia
4/4/2021,4,4,2021,462,10,Estonia
3/4/2021,3,4,2021,519,9,Estonia
2/4/2021,2,4,2021,1165,14,Estonia
1/4/2021,1,4,2021,829,6,Estonia
31-03-2021,31,3,2021,1008,6,Estonia
30-03-2021,30,3,2021,1202,17,Estonia
29-03-2021,29,3,2021,584,19,Estonia
28-03-2021,28,3,2021,892,0,Estonia
27-03-2021,27,3,2021,1151,13,Estonia
26-03-2021,26,3,2021,1150,11,Estonia
25-03-2021,25,3,2021,1429,13,Estonia
24-03-2021,24,3,2021,1552,14,Estonia
23-03-2021,23,3,2021,1062,12,Estonia
22-03-2021,22,3,2021,993,10,Estonia
21-03-2021,21,3,2021,1373,7,Estonia
20-03-2021,20,3,2021,1248,11,Estonia
19-03-2021,19,3,2021,1749,11,Estonia
18-03-2021,18,3,2021,1700,13,Estonia
17-03-2021,17,3,2021,1783,6,Estonia
16-03-2021,16,3,2021,1462,11,Estonia
15-03-2021,15,3,2021,1279,9,Estonia
14-03-2021,14,3,2021,935,9,Estonia
13-03-2021,13,3,2021,1586,24,Estonia
12/3/2021,12,3,2021,1357,0,Estonia
11/3/2021,11,3,2021,1956,9,Estonia
10/3/2021,10,3,2021,1482,8,Estonia
9/3/2021,9,3,2021,1308,2,Estonia
8/3/2021,8,3,2021,1180,14,Estonia
7/3/2021,7,3,2021,1319,9,Estonia
6/3/2021,6,3,2021,1540,7,Estonia
5/3/2021,5,3,2021,1534,14,Estonia
4/3/2021,4,3,2021,1417,8,Estonia
3/3/2021,3,3,2021,1454,17,Estonia
2/3/2021,2,3,2021,1111,0,Estonia
31-05-2021,31,5,2021,63,0,Finland
30-05-2021,30,5,2021,125,2,Finland
29-05-2021,29,5,2021,182,0,Finland
28-05-2021,28,5,2021,98,0,Finland
27-05-2021,27,5,2021,220,0,Finland
26-05-2021,26,5,2021,125,1,Finland
25-05-2021,25,5,2021,93,1,Finland
24-05-2021,24,5,2021,121,0,Finland
23-05-2021,23,5,2021,248,2,Finland
22-05-2021,22,5,2021,211,1,Finland
21-05-2021,21,5,2021,259,0,Finland
20-05-2021,20,5,2021,289,0,Finland
19-05-2021,19,5,2021,149,5,Finland
18-05-2021,18,5,2021,144,4,Finland
17-05-2021,17,5,2021,227,0,Finland
16-05-2021,16,5,2021,192,2,Finland
15-05-2021,15,5,2021,154,4,Finland
14-05-2021,14,5,2021,262,4,Finland
13-05-2021,13,5,2021,280,1,Finland
12/5/2021,12,5,2021,124,2,Finland
11/5/2021,11,5,2021,143,1,Finland
10/5/2021,10,5,2021,162,1,Finland
9/5/2021,9,5,2021,229,0,Finland
8/5/2021,8,5,2021,254,0,Finland
7/5/2021,7,5,2021,280,1,Finland
6/5/2021,6,5,2021,269,2,Finland
5/5/2021,5,5,2021,184,1,Finland
4/5/2021,4,5,2021,117,0,Finland
3/5/2021,3,5,2021,132,0,Finland
2/5/2021,2,5,2021,288,2,Finland
1/5/2021,1,5,2021,195,0,Finland
30-04-2021,30,4,2021,208,2,Finland
29-04-2021,29,4,2021,244,1,Finland
28-04-2021,28,4,2021,224,2,Finland
27-04-2021,27,4,2021,133,2,Finland
26-04-2021,26,4,2021,460,3,Finland
25-04-2021,25,4,2021,0,0,Finland
24-04-2021,24,4,2021,267,1,Finland
23-04-2021,23,4,2021,280,1,Finland
22-04-2021,22,4,2021,296,0,Finland
21-04-2021,21,4,2021,214,2,Finland
20-04-2021,20,4,2021,156,1,Finland
19-04-2021,19,4,2021,498,3,Finland
18-04-2021,18,4,2021,0,0,Finland
17-04-2021,17,4,2021,380,3,Finland
16-04-2021,16,4,2021,289,5,Finland
15-04-2021,15,4,2021,400,2,Finland
14-04-2021,14,4,2021,286,1,Finland
13-04-2021,13,4,2021,225,4,Finland
12/4/2021,12,4,2021,346,1,Finland
11/4/2021,11,4,2021,446,0,Finland
10/4/2021,10,4,2021,419,2,Finland
9/4/2021,9,4,2021,426,2,Finland
8/4/2021,8,4,2021,348,1,Finland
7/4/2021,7,4,2021,331,2,Finland
6/4/2021,6,4,2021,341,1,Finland
5/4/2021,5,4,2021,302,0,Finland
4/4/2021,4,4,2021,422,1,Finland
3/4/2021,3,4,2021,566,3,Finland
2/4/2021,2,4,2021,654,2,Finland
1/4/2021,1,4,2021,607,2,Finland
31-03-2021,31,3,2021,420,1,Finland
30-03-2021,30,3,2021,422,2,Finland
29-03-2021,29,3,2021,458,3,Finland
28-03-2021,28,3,2021,791,1,Finland
27-03-2021,27,3,2021,512,4,Finland
26-03-2021,26,3,2021,726,3,Finland
25-03-2021,25,3,2021,803,2,Finland
24-03-2021,24,3,2021,640,4,Finland
23-03-2021,23,3,2021,430,5,Finland
22-03-2021,22,3,2021,520,6,Finland
21-03-2021,21,3,2021,856,0,Finland
20-03-2021,20,3,2021,770,4,Finland
19-03-2021,19,3,2021,804,7,Finland
18-03-2021,18,3,2021,842,4,Finland
17-03-2021,17,3,2021,517,3,Finland
16-03-2021,16,3,2021,465,1,Finland
15-03-2021,15,3,2021,863,1,Finland
14-03-2021,14,3,2021,691,0,Finland
13-03-2021,13,3,2021,706,4,Finland
12/3/2021,12,3,2021,720,4,Finland
11/3/2021,11,3,2021,779,4,Finland
10/3/2021,10,3,2021,588,4,Finland
9/3/2021,9,3,2021,459,3,Finland
8/3/2021,8,3,2021,511,9,Finland
7/3/2021,7,3,2021,648,2,Finland
6/3/2021,6,3,2021,704,1,Finland
5/3/2021,5,3,2021,758,3,Finland
4/3/2021,4,3,2021,797,2,Finland
3/3/2021,3,3,2021,581,1,Finland
2/3/2021,2,3,2021,392,2,Finland
31-05-2021,31,5,2021,8541,44,France
30-05-2021,30,5,2021,10675,68,France
29-05-2021,29,5,2021,11268,125,France
28-05-2021,28,5,2021,13933,142,France
27-05-2021,27,5,2021,12646,144,France
26-05-2021,26,5,2021,3155,221,France
25-05-2021,25,5,2021,2229,62,France
24-05-2021,24,5,2021,9704,70,France
23-05-2021,23,5,2021,12611,89,France
22-05-2021,22,5,2021,17249,123,France
21-05-2021,21,5,2021,12536,133,France
20-05-2021,20,5,2021,13665,141,France
19-05-2021,19,5,2021,15502,228,France
18-05-2021,18,5,2021,19775,196,France
17-05-2021,17,5,2021,2304,81,France
16-05-2021,16,5,2021,8917,112,France
15-05-2021,15,5,2021,17415,173,France
14-05-2021,14,5,2021,3053,131,France
13-05-2021,13,5,2021,16056,184,France
12/5/2021,12,5,2021,16633,251,France
11/5/2021,11,5,2021,23896,292,France
10/5/2021,10,5,2021,2883,115,France
9/5/2021,9,5,2021,4036,176,France
8/5/2021,8,5,2021,18167,251,France
7/5/2021,7,5,2021,17148,219,France
6/5/2021,6,5,2021,17637,244,France
5/5/2021,5,5,2021,20212,257,France
4/5/2021,4,5,2021,28933,311,France
3/5/2021,3,5,2021,3563,113,France
2/5/2021,2,5,2021,3995,192,France
1/5/2021,1,5,2021,22670,290,France
30-04-2021,30,4,2021,21306,306,France
29-04-2021,29,4,2021,22117,315,France
28-04-2021,28,4,2021,24814,347,France
27-04-2021,27,4,2021,34219,398,France
26-04-2021,26,4,2021,3624,145,France
25-04-2021,25,4,2021,17505,217,France
24-04-2021,24,4,2021,28363,332,France
23-04-2021,23,4,2021,28014,283,France
22-04-2021,22,4,2021,29202,313,France
21-04-2021,21,4,2021,30755,388,France
20-04-2021,20,4,2021,41366,447,France
19-04-2021,19,4,2021,4597,140,France
18-04-2021,18,4,2021,20400,189,France
17-04-2021,17,4,2021,32279,331,France
16-04-2021,16,4,2021,31432,297,France
15-04-2021,15,4,2021,31734,297,France
14-04-2021,14,4,2021,34343,345,France
13-04-2021,13,4,2021,46289,385,France
12/4/2021,12,4,2021,5008,176,France
11/4/2021,11,4,2021,24061,207,France
10/4/2021,10,4,2021,37967,330,France
9/4/2021,9,4,2021,37007,343,France
8/4/2021,8,4,2021,39110,421,France
7/4/2021,7,4,2021,53843,426,France
6/4/2021,6,4,2021,8602,197,France
5/4/2021,5,4,2021,4932,185,France
4/4/2021,4,4,2021,24320,185,France
3/4/2021,3,4,2021,38693,332,France
2/4/2021,2,4,2021,39506,309,France
1/4/2021,1,4,2021,39629,303,France
31-03-2021,31,3,2021,43554,381,France
30-03-2021,30,3,2021,53130,360,France
29-03-2021,29,3,2021,5122,131,France
28-03-2021,28,3,2021,25130,190,France
27-03-2021,27,3,2021,39932,897,France
26-03-2021,26,3,2021,38227,225,France
25-03-2021,25,3,2021,37136,245,France
24-03-2021,24,3,2021,38088,287,France
23-03-2021,23,3,2021,46939,343,France
22-03-2021,22,3,2021,5008,138,France
21-03-2021,21,3,2021,20732,185,France
20-03-2021,20,3,2021,33200,276,France
19-03-2021,19,3,2021,31205,269,France
18-03-2021,18,3,2021,30439,241,France
17-03-2021,17,3,2021,30758,408,France
16-03-2021,16,3,2021,38779,333,France
15-03-2021,15,3,2021,4244,140,France
14-03-2021,14,3,2021,17026,169,France
13-03-2021,13,3,2021,26446,290,France
12/3/2021,12,3,2021,24621,265,France
11/3/2021,11,3,2021,23804,264,France
10/3/2021,10,3,2021,23641,368,France
9/3/2021,9,3,2021,29327,359,France
8/3/2021,8,3,2021,3146,130,France
7/3/2021,7,3,2021,13697,170,France
6/3/2021,6,3,2021,21912,439,France
5/3/2021,5,3,2021,20495,293,France
4/3/2021,4,3,2021,20453,322,France
3/3/2021,3,3,2021,21151,417,France
2/3/2021,2,3,2021,27422,375,France
31-05-2021,31,5,2021,1978,36,Germany
30-05-2021,30,5,2021,3852,56,Germany
29-05-2021,29,5,2021,5426,163,Germany
28-05-2021,28,5,2021,7380,192,Germany
27-05-2021,27,5,2021,6313,269,Germany
26-05-2021,26,5,2021,2626,270,Germany
25-05-2021,25,5,2021,1911,33,Germany
24-05-2021,24,5,2021,2682,43,Germany
23-05-2021,23,5,2021,6714,82,Germany
22-05-2021,22,5,2021,7082,170,Germany
21-05-2021,21,5,2021,8769,226,Germany
20-05-2021,20,5,2021,12298,237,Germany
19-05-2021,19,5,2021,11040,284,Germany
18-05-2021,18,5,2021,4209,221,Germany
17-05-2021,17,5,2021,5412,64,Germany
16-05-2021,16,5,2021,8500,71,Germany
15-05-2021,15,5,2021,7894,177,Germany
14-05-2021,14,5,2021,11336,190,Germany
13-05-2021,13,5,2021,17419,278,Germany
12/5/2021,12,5,2021,14909,268,Germany
11/5/2021,11,5,2021,6125,283,Germany
10/5/2021,10,5,2021,6922,54,Germany
9/5/2021,9,5,2021,12656,127,Germany
8/5/2021,8,5,2021,15685,238,Germany
7/5/2021,7,5,2021,18485,284,Germany
6/5/2021,6,5,2021,21953,250,Germany
5/5/2021,5,5,2021,18034,285,Germany
4/5/2021,4,5,2021,7534,315,Germany
3/5/2021,3,5,2021,9160,84,Germany
2/5/2021,2,5,2021,16290,110,Germany
1/5/2021,1,5,2021,18935,232,Germany
30-04-2021,30,4,2021,24329,306,Germany
29-04-2021,29,4,2021,24736,264,Germany
28-04-2021,28,4,2021,22231,312,Germany
27-04-2021,27,4,2021,10976,344,Germany
26-04-2021,26,4,2021,11907,60,Germany
25-04-2021,25,4,2021,18773,120,Germany
24-04-2021,24,4,2021,23392,286,Germany
23-04-2021,23,4,2021,27543,265,Germany
22-04-2021,22,4,2021,29518,259,Germany
21-04-2021,21,4,2021,24884,331,Germany
20-04-2021,20,4,2021,9609,297,Germany
19-04-2021,19,4,2021,11437,92,Germany
18-04-2021,18,4,2021,19185,67,Germany
17-04-2021,17,4,2021,23804,219,Germany
16-04-2021,16,4,2021,25831,247,Germany
15-04-2021,15,4,2021,29426,293,Germany
14-04-2021,14,4,2021,21693,342,Germany
13-04-2021,13,4,2021,10810,294,Germany
12/4/2021,12,4,2021,13245,99,Germany
11/4/2021,11,4,2021,17855,104,Germany
10/4/2021,10,4,2021,24097,246,Germany
9/4/2021,9,4,2021,25464,296,Germany
8/4/2021,8,4,2021,20407,306,Germany
7/4/2021,7,4,2021,9677,298,Germany
6/4/2021,6,4,2021,6885,90,Germany
5/4/2021,5,4,2021,8497,50,Germany
4/4/2021,4,4,2021,12196,68,Germany
3/4/2021,3,4,2021,18129,120,Germany
2/4/2021,2,4,2021,21888,232,Germany
1/4/2021,1,4,2021,24300,201,Germany
31-03-2021,31,3,2021,17051,249,Germany
30-03-2021,30,3,2021,9549,180,Germany
29-03-2021,29,3,2021,9872,43,Germany
28-03-2021,28,3,2021,17176,90,Germany
27-03-2021,27,3,2021,20472,157,Germany
26-03-2021,26,3,2021,21573,183,Germany
25-03-2021,25,3,2021,22657,228,Germany
24-03-2021,24,3,2021,15813,248,Germany
23-03-2021,23,3,2021,7485,250,Germany
22-03-2021,22,3,2021,7709,50,Germany
21-03-2021,21,3,2021,13733,99,Germany
20-03-2021,20,3,2021,16033,207,Germany
19-03-2021,19,3,2021,17482,226,Germany
18-03-2021,18,3,2021,17504,227,Germany
17-03-2021,17,3,2021,13435,249,Germany
16-03-2021,16,3,2021,5480,238,Germany
15-03-2021,15,3,2021,6604,47,Germany
14-03-2021,14,3,2021,10790,70,Germany
13-03-2021,13,3,2021,12674,239,Germany
12/3/2021,12,3,2021,12834,252,Germany
11/3/2021,11,3,2021,14356,321,Germany
10/3/2021,10,3,2021,9146,300,Germany
9/3/2021,9,3,2021,4252,255,Germany
8/3/2021,8,3,2021,5011,34,Germany
7/3/2021,7,3,2021,8103,96,Germany
6/3/2021,6,3,2021,9557,300,Germany
5/3/2021,5,3,2021,10580,264,Germany
4/3/2021,4,3,2021,11912,359,Germany
3/3/2021,3,3,2021,9019,418,Germany
2/3/2021,2,3,2021,3943,358,Germany
31-05-2021,31,5,2021,906,30,Greece
30-05-2021,30,5,2021,1497,29,Greece
29-05-2021,29,5,2021,1928,40,Greece
28-05-2021,28,5,2021,1876,39,Greece
27-05-2021,27,5,2021,1511,44,Greece
26-05-2021,26,5,2021,2402,50,Greece
25-05-2021,25,5,2021,1377,50,Greece
24-05-2021,24,5,2021,875,38,Greece
23-05-2021,23,5,2021,1503,37,Greece
22-05-2021,22,5,2021,1982,56,Greece
21-05-2021,21,5,2021,1886,54,Greece
20-05-2021,20,5,2021,2292,53,Greece
19-05-2021,19,5,2021,2781,63,Greece
18-05-2021,18,5,2021,1395,56,Greece
17-05-2021,17,5,2021,1259,50,Greece
16-05-2021,16,5,2021,1950,43,Greece
15-05-2021,15,5,2021,2188,56,Greece
14-05-2021,14,5,2021,2139,55,Greece
13-05-2021,13,5,2021,2478,70,Greece
12/5/2021,12,5,2021,3172,52,Greece
11/5/2021,11,5,2021,1900,60,Greece
10/5/2021,10,5,2021,1427,51,Greece
9/5/2021,9,5,2021,2461,68,Greece
8/5/2021,8,5,2021,2671,63,Greece
7/5/2021,7,5,2021,3418,83,Greece
6/5/2021,6,5,2021,2091,96,Greece
5/5/2021,5,5,2021,1368,81,Greece
4/5/2021,4,5,2021,2146,134,Greece
3/5/2021,3,5,2021,0,0,Greece
2/5/2021,2,5,2021,1389,72,Greece
1/5/2021,1,5,2021,2125,66,Greece
30-04-2021,30,4,2021,2415,73,Greece
29-04-2021,29,4,2021,2770,63,Greece
28-04-2021,28,4,2021,3287,92,Greece
27-04-2021,27,4,2021,1307,80,Greece
26-04-2021,26,4,2021,1399,57,Greece
25-04-2021,25,4,2021,2596,86,Greece
24-04-2021,24,4,2021,2739,76,Greece
23-04-2021,23,4,2021,2756,75,Greece
22-04-2021,22,4,2021,3010,86,Greece
21-04-2021,21,4,2021,3750,87,Greece
20-04-2021,20,4,2021,1606,78,Greece
19-04-2021,19,4,2021,1829,65,Greece
18-04-2021,18,4,2021,2411,67,Greece
17-04-2021,17,4,2021,3027,91,Greece
16-04-2021,16,4,2021,3822,104,Greece
15-04-2021,15,4,2021,3081,81,Greece
14-04-2021,14,4,2021,4017,93,Greece
13-04-2021,13,4,2021,1606,76,Greece
12/4/2021,12,4,2021,1717,52,Greece
11/4/2021,11,4,2021,2799,75,Greece
10/4/2021,10,4,2021,2734,78,Greece
9/4/2021,9,4,2021,3215,73,Greece
8/4/2021,8,4,2021,3445,75,Greece
7/4/2021,7,4,2021,4293,79,Greece
6/4/2021,6,4,2021,1863,73,Greece
5/4/2021,5,4,2021,1955,78,Greece
4/4/2021,4,4,2021,3229,70,Greece
3/4/2021,3,4,2021,3058,72,Greece
2/4/2021,2,4,2021,3483,67,Greece
1/4/2021,1,4,2021,3612,76,Greece
31-03-2021,31,3,2021,4322,72,Greece
30-03-2021,30,3,2021,1724,65,Greece
29-03-2021,29,3,2021,1441,54,Greece
28-03-2021,28,3,2021,3132,72,Greece
27-03-2021,27,3,2021,1466,53,Greece
26-03-2021,26,3,2021,2587,52,Greece
25-03-2021,25,3,2021,3058,67,Greece
24-03-2021,24,3,2021,3517,51,Greece
23-03-2021,23,3,2021,1705,69,Greece
22-03-2021,22,3,2021,2614,41,Greece
21-03-2021,21,3,2021,1432,60,Greece
20-03-2021,20,3,2021,2762,64,Greece
19-03-2021,19,3,2021,3070,45,Greece
18-03-2021,18,3,2021,3458,56,Greece
17-03-2021,17,3,2021,1508,59,Greece
16-03-2021,16,3,2021,1134,46,Greece
15-03-2021,15,3,2021,1626,53,Greece
14-03-2021,14,3,2021,2503,52,Greece
13-03-2021,13,3,2021,2357,49,Greece
12/3/2021,12,3,2021,2570,51,Greece
11/3/2021,11,3,2021,2629,43,Greece
10/3/2021,10,3,2021,3181,46,Greece
9/3/2021,9,3,2021,1161,39,Greece
8/3/2021,8,3,2021,1142,53,Greece
7/3/2021,7,3,2021,2301,41,Greece
6/3/2021,6,3,2021,2181,32,Greece
5/3/2021,5,3,2021,2217,35,Greece
4/3/2021,4,3,2021,2697,40,Greece
3/3/2021,3,3,2021,2312,23,Greece
2/3/2021,2,3,2021,1170,30,Greece
31-05-2021,31,5,2021,156,5,Hungary
30-05-2021,30,5,2021,350,19,Hungary
29-05-2021,29,5,2021,465,27,Hungary
28-05-2021,28,5,2021,448,28,Hungary
27-05-2021,27,5,2021,396,32,Hungary
26-05-2021,26,5,2021,213,41,Hungary
25-05-2021,25,5,2021,164,21,Hungary
24-05-2021,24,5,2021,258,41,Hungary
23-05-2021,23,5,2021,416,44,Hungary
22-05-2021,22,5,2021,647,48,Hungary
21-05-2021,21,5,2021,657,47,Hungary
20-05-2021,20,5,2021,780,51,Hungary
19-05-2021,19,5,2021,633,52,Hungary
18-05-2021,18,5,2021,382,64,Hungary
17-05-2021,17,5,2021,426,38,Hungary
16-05-2021,16,5,2021,718,61,Hungary
15-05-2021,15,5,2021,1039,73,Hungary
14-05-2021,14,5,2021,1190,71,Hungary
13-05-2021,13,5,2021,1416,82,Hungary
12/5/2021,12,5,2021,905,96,Hungary
11/5/2021,11,5,2021,493,99,Hungary
10/5/2021,10,5,2021,677,91,Hungary
9/5/2021,9,5,2021,1145,98,Hungary
8/5/2021,8,5,2021,1376,101,Hungary
7/5/2021,7,5,2021,1541,106,Hungary
6/5/2021,6,5,2021,1680,124,Hungary
5/5/2021,5,5,2021,1130,128,Hungary
4/5/2021,4,5,2021,726,137,Hungary
3/5/2021,3,5,2021,1219,106,Hungary
2/5/2021,2,5,2021,1593,101,Hungary
1/5/2021,1,5,2021,1951,161,Hungary
30-04-2021,30,4,2021,2365,182,Hungary
29-04-2021,29,4,2021,2584,186,Hungary
28-04-2021,28,4,2021,1692,188,Hungary
27-04-2021,27,4,2021,1253,183,Hungary
26-04-2021,26,4,2021,1936,176,Hungary
25-04-2021,25,4,2021,2328,205,Hungary
24-04-2021,24,4,2021,2796,212,Hungary
23-04-2021,23,4,2021,3427,207,Hungary
22-04-2021,22,4,2021,3607,214,Hungary
21-04-2021,21,4,2021,2527,207,Hungary
20-04-2021,20,4,2021,1645,199,Hungary
19-04-2021,19,4,2021,2680,197,Hungary
18-04-2021,18,4,2021,3706,205,Hungary
17-04-2021,17,4,2021,4604,217,Hungary
16-04-2021,16,4,2021,5216,241,Hungary
15-04-2021,15,4,2021,5307,256,Hungary
14-04-2021,14,4,2021,3597,285,Hungary
13-04-2021,13,4,2021,2837,272,Hungary
12/4/2021,12,4,2021,5077,291,Hungary
11/4/2021,11,4,2021,6296,206,Hungary
10/4/2021,10,4,2021,8053,245,Hungary
9/4/2021,9,4,2021,7325,285,Hungary
8/4/2021,8,4,2021,4814,272,Hungary
7/4/2021,7,4,2021,1933,311,Hungary
6/4/2021,6,4,2021,1890,170,Hungary
5/4/2021,5,4,2021,3874,213,Hungary
4/4/2021,4,4,2021,6566,211,Hungary
3/4/2021,3,4,2021,8637,242,Hungary
2/4/2021,2,4,2021,9055,267,Hungary
1/4/2021,1,4,2021,9288,258,Hungary
31-03-2021,31,3,2021,6700,302,Hungary
30-03-2021,30,3,2021,4609,274,Hungary
29-03-2021,29,3,2021,7263,189,Hungary
28-03-2021,28,3,2021,9082,220,Hungary
27-03-2021,27,3,2021,10167,253,Hungary
26-03-2021,26,3,2021,11265,275,Hungary
25-03-2021,25,3,2021,9637,272,Hungary
24-03-2021,24,3,2021,7587,249,Hungary
23-03-2021,23,3,2021,5481,252,Hungary
22-03-2021,22,3,2021,9046,189,Hungary
21-03-2021,21,3,2021,10625,194,Hungary
20-03-2021,20,3,2021,11132,227,Hungary
19-03-2021,19,3,2021,10759,213,Hungary
18-03-2021,18,3,2021,6502,207,Hungary
17-03-2021,17,3,2021,3456,195,Hungary
16-03-2021,16,3,2021,4926,143,Hungary
15-03-2021,15,3,2021,7706,131,Hungary
14-03-2021,14,3,2021,8863,162,Hungary
13-03-2021,13,3,2021,9444,163,Hungary
12/3/2021,12,3,2021,9011,130,Hungary
11/3/2021,11,3,2021,8312,172,Hungary
10/3/2021,10,3,2021,5653,179,Hungary
9/3/2021,9,3,2021,6494,158,Hungary
8/3/2021,8,3,2021,2696,115,Hungary
7/3/2021,7,3,2021,6201,108,Hungary
6/3/2021,6,3,2021,7269,146,Hungary
5/3/2021,5,3,2021,6369,143,Hungary
4/3/2021,4,3,2021,6278,152,Hungary
3/3/2021,3,3,2021,4211,136,Hungary
2/3/2021,2,3,2021,2764,130,Hungary
31-05-2021,31,5,2021,0,0,Iceland
30-05-2021,30,5,2021,0,0,Iceland
29-05-2021,29,5,2021,5,0,Iceland
28-05-2021,28,5,2021,7,0,Iceland
27-05-2021,27,5,2021,4,0,Iceland
26-05-2021,26,5,2021,4,1,Iceland
25-05-2021,25,5,2021,0,0,Iceland
24-05-2021,24,5,2021,0,0,Iceland
23-05-2021,23,5,2021,0,0,Iceland
22-05-2021,22,5,2021,1,0,Iceland
21-05-2021,21,5,2021,4,0,Iceland
20-05-2021,20,5,2021,2,0,Iceland
19-05-2021,19,5,2021,1,0,Iceland
18-05-2021,18,5,2021,11,0,Iceland
17-05-2021,17,5,2021,0,0,Iceland
16-05-2021,16,5,2021,0,0,Iceland
15-05-2021,15,5,2021,11,0,Iceland
